ID,climate_change_perception,tampering,maturity,benefit,cost,risk,trust,emotion,distance,dac_knowledge,storage_knowledge,initial_storage_support,final_storage_support,initial_dac_support,final_dac_support,age,gender,education,occupation,state,trust_in_science,trust_in_politics,trust_in_industry,trust_in_un,trust_in_eu,trust_in_ngos,trust_in_media
98682881,4.75,1.6666666666666667,5.0,4.333333333333333,4.0,3.8,3.142857142857143,2.0,2.3333333333333335,3.0,3.0,4.0,4.0,5.0,5.0,4.0,1.0,4.0,2.0,9.0,5.0,3.0,1.0,4.0,4.0,4.0,1.0
98680555,5.0,2.6666666666666665,3.0,3.6666666666666665,4.0,3.2,3.7142857142857144,2.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,1.0,8.0,2.0,10.0,5.0,4.0,2.0,4.0,4.0,4.0,3.0
98680301,5.0,2.6666666666666665,3.0,3.0,3.0,2.8,3.0,2.0,5.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,6.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,4.0,3.0
98679407,5.0,2.6666666666666665,2.0,3.3333333333333335,4.0,3.0,2.857142857142857,1.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,7.0,4.0,10.0,5.0,2.0,1.0,3.0,2.0,5.0,2.0
98679124,4.0,3.3333333333333335,3.0,4.333333333333333,3.5,3.2,3.142857142857143,2.0,1.3333333333333333,2.0,2.0,5.0,4.0,5.0,4.0,2.0,1.0,7.0,2.0,17.0,5.0,1.0,2.0,3.0,5.0,4.0,2.0
98679063,5.0,3.6666666666666665,4.0,4.666666666666667,4.0,3.8,3.4285714285714284,2.0,1.0,4.0,5.0,4.0,5.0,4.0,5.0,2.0,1.0,6.0,4.0,7.0,5.0,3.0,1.0,3.0,3.0,5.0,4.0
98678788,4.5,1.6666666666666667,4.0,2.6666666666666665,4.0,3.0,3.4285714285714284,1.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,6.0,1.0,1.0,5.0,3.0,1.0,4.0,3.0,5.0,3.0
98678765,5.0,1.6666666666666667,4.0,2.0,2.0,3.6,3.142857142857143,2.0,2.6666666666666665,3.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,7.0,2.0,7.0,5.0,2.0,1.0,4.0,4.0,5.0,1.0
98678041,5.0,1.0,2.0,4.333333333333333,4.0,3.0,3.7142857142857144,1.0,3.6666666666666665,4.0,3.0,5.0,5.0,5.0,5.0,2.0,1.0,6.0,1.0,2.0,5.0,4.0,2.0,5.0,4.0,2.0,4.0
98677767,5.0,2.0,3.0,4.333333333333333,3.0,3.0,3.857142857142857,2.0,2.3333333333333335,2.0,2.0,5.0,5.0,5.0,5.0,2.0,2.0,6.0,1.0,6.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0
98677741,2.0,5.0,1.0,1.0,2.0,2.6,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
98677330,5.0,1.3333333333333333,2.0,2.3333333333333335,4.5,3.6,3.857142857142857,2.0,1.3333333333333333,3.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,6.0,2.0,17.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0
98676867,4.75,2.0,4.0,2.0,4.0,2.8,3.4285714285714284,2.0,1.3333333333333333,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,5.0,3.0,2.0,4.0,3.0,4.0,3.0
98676310,4.75,2.0,3.0,3.6666666666666665,3.0,3.8,2.5714285714285716,2.0,5.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,1.0,6.0,2.0,17.0,5.0,1.0,1.0,2.0,4.0,4.0,1.0
98676277,4.5,1.0,4.0,4.666666666666667,3.5,3.4,2.7142857142857144,2.0,1.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,1.0,7.0,2.0,7.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0
98675891,5.0,2.3333333333333335,4.0,4.666666666666667,5.0,3.4,4.0,2.0,1.3333333333333333,4.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,2.0,8.0,5.0,4.0,4.0,4.0,4.0,5.0,2.0
98675606,5.0,2.0,3.0,3.3333333333333335,3.0,3.2,3.4285714285714284,2.0,2.6666666666666665,4.0,4.0,5.0,4.0,4.0,3.0,3.0,1.0,6.0,5.0,2.0,5.0,3.0,2.0,4.0,4.0,4.0,2.0
98675054,4.5,2.3333333333333335,3.0,3.3333333333333335,4.5,3.2,3.4285714285714284,1.0,5.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,5.0,2.0,9.0,5.0,1.0,2.0,4.0,3.0,5.0,4.0
98674570,4.75,3.3333333333333335,3.0,3.0,3.0,3.0,4.285714285714286,2.0,2.3333333333333335,3.0,3.0,3.0,4.0,3.0,4.0,3.0,1.0,7.0,2.0,1.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0
98674529,5.0,3.0,3.0,3.6666666666666665,4.5,3.4,3.857142857142857,2.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,6.0,2.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0
98674097,5.0,2.0,3.0,3.6666666666666665,5.0,3.0,2.5714285714285716,2.0,1.3333333333333333,3.0,2.0,5.0,4.0,5.0,5.0,3.0,1.0,6.0,2.0,10.0,5.0,2.0,1.0,2.0,2.0,4.0,2.0
98673615,5.0,2.0,3.0,3.3333333333333335,4.0,3.0,3.857142857142857,2.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0
98672081,4.5,2.6666666666666665,3.0,2.6666666666666665,3.0,3.4,1.5714285714285714,1.0,5.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,7.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0
98672043,5.0,2.0,2.0,3.0,4.0,3.2,3.7142857142857144,1.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,2.0,1.0,6.0,1.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0
98671604,5.0,2.6666666666666665,2.0,3.0,3.5,2.8,2.857142857142857,1.0,5.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,6.0,3.0,2.0,4.0,2.0,1.0,4.0,3.0,4.0,2.0
98671518,5.0,2.3333333333333335,3.0,3.3333333333333335,3.5,4.0,3.142857142857143,2.0,3.6666666666666665,3.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,6.0,2.0,10.0,5.0,2.0,2.0,4.0,3.0,5.0,1.0
98671288,5.0,2.0,2.0,2.6666666666666665,4.0,3.0,3.5714285714285716,1.0,2.6666666666666665,3.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,1.0,9.0,5.0,4.0,2.0,3.0,4.0,4.0,3.0
98670287,4.75,2.3333333333333335,4.0,4.333333333333333,4.0,2.8,3.142857142857143,2.0,2.3333333333333335,3.0,2.0,5.0,5.0,5.0,5.0,1.0,1.0,4.0,1.0,2.0,5.0,3.0,4.0,1.0,3.0,4.0,2.0
98669748,5.0,3.0,3.0,3.3333333333333335,3.5,3.4,3.142857142857143,2.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,2.0,17.0,5.0,2.0,1.0,4.0,4.0,4.0,2.0
98669667,5.0,1.3333333333333333,4.0,3.3333333333333335,4.5,3.2,3.857142857142857,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,7.0,2.0,1.0,5.0,4.0,2.0,4.0,4.0,5.0,3.0
98669056,5.0,1.0,4.0,5.0,5.0,3.8,3.142857142857143,2.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,1.0,8.0,2.0,1.0,5.0,2.0,1.0,4.0,4.0,5.0,1.0
98668339,5.0,3.0,2.0,5.0,4.0,3.4,2.5714285714285716,1.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,1.0,6.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,5.0,2.0
98668236,4.5,1.0,3.0,3.3333333333333335,4.0,3.0,3.7142857142857144,2.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,1.0,8.0,2.0,10.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0
98667783,5.0,4.0,1.0,1.0,3.0,2.6,2.857142857142857,1.0,3.3333333333333335,4.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,6.0,1.0,13.0,5.0,2.0,1.0,2.0,2.0,5.0,3.0
98666395,5.0,2.0,4.0,3.6666666666666665,4.5,2.4,4.142857142857143,2.0,2.3333333333333335,2.0,3.0,4.0,5.0,3.0,5.0,6.0,1.0,6.0,2.0,11.0,5.0,5.0,3.0,5.0,5.0,4.0,2.0
98665505,4.25,3.6666666666666665,3.0,2.0,4.0,2.6,2.7142857142857144,1.0,5.0,1.0,2.0,3.0,2.0,3.0,2.0,6.0,1.0,5.0,6.0,15.0,4.0,4.0,1.0,3.0,2.0,4.0,1.0
98664637,4.75,1.3333333333333333,3.0,3.3333333333333335,3.0,3.4,4.142857142857143,2.0,1.6666666666666667,3.0,3.0,4.0,5.0,4.0,4.0,4.0,1.0,7.0,2.0,9.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0
98664333,5.0,2.3333333333333335,3.0,4.333333333333333,5.0,3.0,3.7142857142857144,2.0,3.3333333333333335,3.0,3.0,5.0,4.0,5.0,4.0,3.0,1.0,3.0,2.0,12.0,5.0,4.0,2.0,4.0,4.0,5.0,2.0
98663426,5.0,3.3333333333333335,2.0,2.6666666666666665,4.0,3.2,3.5714285714285716,2.0,5.0,4.0,3.0,5.0,3.0,5.0,3.0,4.0,1.0,6.0,2.0,1.0,5.0,4.0,2.0,4.0,3.0,5.0,2.0
98663355,5.0,2.3333333333333335,2.0,2.6666666666666665,4.5,2.8,3.857142857142857,2.0,3.6666666666666665,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,5.0,2.0,13.0,5.0,4.0,1.0,4.0,4.0,5.0,4.0
98662872,5.0,2.3333333333333335,3.0,2.6666666666666665,3.5,3.2,3.4285714285714284,1.0,1.6666666666666667,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,5.0,13.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0
98661513,4.75,2.3333333333333335,2.0,3.0,3.0,3.0,3.857142857142857,2.0,3.3333333333333335,3.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,7.0,2.0,1.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0
98660571,5.0,2.3333333333333335,3.0,3.3333333333333335,3.5,3.2,3.7142857142857144,2.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,1.0,5.0,2.0,1.0,5.0,4.0,1.0,5.0,4.0,5.0,2.0
98660305,4.25,3.6666666666666665,4.0,2.0,3.5,3.0,2.142857142857143,1.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,2.0,11.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0
98660286,5.0,4.0,3.0,2.3333333333333335,3.5,3.2,2.857142857142857,2.0,5.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,1.0,5.0,2.0,10.0,5.0,2.0,1.0,3.0,2.0,4.0,3.0
98660226,5.0,2.6666666666666665,2.0,2.6666666666666665,3.0,3.2,3.7142857142857144,1.0,1.6666666666666667,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,7.0,2.0,12.0,5.0,4.0,3.0,4.0,3.0,5.0,2.0
98660082,5.0,1.6666666666666667,3.0,4.0,4.0,3.0,3.5714285714285716,2.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,1.0,7.0,3.0,17.0,5.0,4.0,1.0,3.0,5.0,4.0,3.0
98659825,4.5,3.0,2.0,3.3333333333333335,3.5,3.2,1.2857142857142858,1.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,1.0,4.0,5.0,17.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
98659376,4.75,2.3333333333333335,3.0,3.3333333333333335,3.0,3.0,3.857142857142857,2.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0
98659369,4.75,3.3333333333333335,4.0,4.0,5.0,3.6,3.2857142857142856,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,7.0,2.0,1.0,5.0,2.0,1.0,4.0,4.0,5.0,2.0
98659130,4.5,3.3333333333333335,2.0,3.0,3.0,3.2,3.142857142857143,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,7.0,2.0,1.0,4.0,3.0,2.0,4.0,4.0,1.0,4.0
98659065,5.0,2.6666666666666665,2.0,1.3333333333333333,3.0,3.4,3.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,4.0,2.0,1.0,4.0,4.0,5.0,1.0
96798270,5.0,1.6666666666666667,3.0,4.0,4.5,3.0,4.285714285714286,2.0,3.6666666666666665,5.0,5.0,5.0,5.0,5.0,4.0,3.0,1.0,8.0,4.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,3.0
96439373,5.0,1.3333333333333333,3.0,3.6666666666666665,3.0,2.8,4.0,2.0,5.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,7.0,2.0,3.0,5.0,4.0,2.0,5.0,5.0,4.0,3.0
96387722,5.0,2.6666666666666665,3.0,4.0,3.0,3.2,3.5714285714285716,1.0,2.6666666666666665,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,7.0,2.0,15.0,5.0,3.0,2.0,4.0,3.0,5.0,3.0
96386206,5.0,1.3333333333333333,3.0,4.0,4.0,2.8,3.2857142857142856,2.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,1.0,7.0,2.0,15.0,5.0,4.0,2.0,3.0,3.0,4.0,2.0
96163605,5.0,1.6666666666666667,4.0,4.0,4.5,3.2,4.285714285714286,2.0,1.6666666666666667,3.0,3.0,5.0,5.0,5.0,5.0,3.0,1.0,8.0,2.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0
95935000,4.75,1.6666666666666667,4.0,3.6666666666666665,4.0,3.2,3.5714285714285716,2.0,2.3333333333333335,5.0,4.0,4.0,4.0,5.0,5.0,4.0,1.0,7.0,2.0,3.0,5.0,2.0,4.0,4.0,4.0,4.0,2.0
95932970,5.0,3.3333333333333335,2.0,2.6666666666666665,4.0,3.0,3.0,2.0,5.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,7.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
95926748,5.0,1.6666666666666667,3.0,4.666666666666667,5.0,3.2,3.142857142857143,2.0,3.0,5.0,3.0,4.0,2.0,5.0,5.0,6.0,1.0,8.0,2.0,1.0,5.0,2.0,2.0,3.0,3.0,4.0,3.0
95919895,5.0,3.0,3.0,2.3333333333333335,4.0,3.0,3.0,2.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,2.0,7.0,4.0,13.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0
95070888,4.75,2.3333333333333335,5.0,4.0,3.0,3.8,5.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,2.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
95005118,5.0,5.0,1.0,1.0,4.0,2.2,3.2857142857142856,1.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,6.0,1.0,8.0,3.0,10.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0
94923849,3.5,3.3333333333333335,3.0,3.6666666666666665,2.5,3.0,3.0,2.0,3.0,1.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,6.0,4.0,6.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0
94919627,5.0,3.3333333333333335,4.0,4.666666666666667,3.5,3.4,4.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,1.0,8.0,4.0,15.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0
94731871,5.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
93195064,5.0,3.0,3.0,4.333333333333333,5.0,3.2,3.857142857142857,2.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,1.0,7.0,2.0,10.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0
93179732,5.0,1.3333333333333333,3.0,4.666666666666667,3.5,3.0,3.7142857142857144,2.0,5.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,6.0,1.0,10.0,5.0,4.0,1.0,3.0,4.0,5.0,4.0
93069745,5.0,3.0,2.0,1.0,3.0,2.2,3.857142857142857,1.0,5.0,3.0,3.0,2.0,1.0,2.0,1.0,6.0,1.0,8.0,3.0,17.0,4.0,4.0,1.0,5.0,5.0,4.0,4.0
93030459,5.0,1.6666666666666667,3.0,2.3333333333333335,4.5,3.4,3.5714285714285716,1.0,1.3333333333333333,5.0,4.0,5.0,5.0,4.0,3.0,5.0,1.0,8.0,4.0,10.0,5.0,4.0,1.0,4.0,4.0,4.0,3.0
93026987,5.0,1.0,4.0,4.0,4.5,3.4,4.142857142857143,2.0,1.6666666666666667,4.0,4.0,5.0,5.0,5.0,5.0,3.0,1.0,6.0,2.0,10.0,5.0,5.0,2.0,5.0,5.0,5.0,2.0
92624626,4.75,2.3333333333333335,2.0,3.3333333333333335,3.0,3.2,3.5714285714285716,2.0,5.0,3.0,3.0,4.0,3.0,5.0,4.0,2.0,2.0,7.0,2.0,17.0,4.0,4.0,2.0,4.0,4.0,5.0,2.0
92260778,5.0,3.0,4.0,4.666666666666667,4.5,3.0,4.0,1.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,7.0,4.0,4.0,5.0,4.0,2.0,4.0,5.0,5.0,3.0
92140482,5.0,2.6666666666666665,3.0,3.3333333333333335,4.0,3.4,3.857142857142857,2.0,4.0,1.0,2.0,3.0,4.0,3.0,4.0,6.0,2.0,7.0,6.0,6.0,5.0,4.0,2.0,3.0,4.0,5.0,4.0
92004033,5.0,2.0,1.0,3.3333333333333335,4.0,3.8,4.0,2.0,1.3333333333333333,4.0,5.0,5.0,5.0,5.0,4.0,3.0,1.0,7.0,4.0,2.0,5.0,4.0,2.0,4.0,4.0,5.0,4.0
91942881,5.0,2.0,4.0,3.3333333333333335,4.5,3.4,3.142857142857143,2.0,4.333333333333333,3.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,6.0,3.0,3.0,5.0,2.0,2.0,3.0,2.0,5.0,3.0
91940493,5.0,1.3333333333333333,3.0,4.333333333333333,3.5,2.4,4.285714285714286,2.0,2.6666666666666665,4.0,4.0,5.0,5.0,5.0,5.0,2.0,1.0,7.0,4.0,10.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0
91895076,5.0,2.6666666666666665,3.0,3.3333333333333335,3.0,3.4,4.285714285714286,1.0,2.6666666666666665,3.0,3.0,3.0,4.0,4.0,5.0,4.0,2.0,7.0,2.0,6.0,5.0,4.0,2.0,5.0,5.0,5.0,4.0
91892879,5.0,2.3333333333333335,2.0,3.3333333333333335,4.0,2.8,3.2857142857142856,2.0,2.6666666666666665,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,8.0,2.0,5.0,5.0,3.0,2.0,3.0,3.0,5.0,2.0
91892810,5.0,1.6666666666666667,3.0,3.6666666666666665,4.0,2.8,3.4285714285714284,1.0,2.3333333333333335,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,8.0,2.0,6.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0
91892329,4.75,3.3333333333333335,2.0,3.3333333333333335,4.0,3.0,4.142857142857143,1.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,1.0,7.0,2.0,6.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0
91892169,4.75,2.3333333333333335,3.0,4.0,4.0,2.8,3.7142857142857144,2.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,7.0,4.0,15.0,5.0,4.0,2.0,5.0,4.0,4.0,2.0
91809015,5.0,1.6666666666666667,3.0,4.333333333333333,3.0,2.8,4.714285714285714,2.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,1.0,7.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0
91800493,4.5,1.0,4.0,4.0,4.0,2.8,2.5714285714285716,2.0,2.6666666666666665,3.0,3.0,5.0,5.0,5.0,5.0,5.0,1.0,6.0,2.0,14.0,5.0,2.0,4.0,2.0,2.0,2.0,1.0
91665973,5.0,2.3333333333333335,4.0,4.333333333333333,5.0,3.4,3.7142857142857144,2.0,4.0,1.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,7.0,1.0,1.0,5.0,2.0,2.0,4.0,4.0,5.0,4.0
91655437,5.0,3.3333333333333335,2.0,2.0,3.5,3.0,3.7142857142857144,1.0,5.0,3.0,3.0,4.0,4.0,2.0,2.0,5.0,2.0,8.0,2.0,17.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0
91650661,4.0,1.3333333333333333,5.0,4.333333333333333,2.5,3.4,3.142857142857143,2.0,1.3333333333333333,3.0,3.0,5.0,5.0,5.0,5.0,2.0,1.0,7.0,4.0,6.0,5.0,4.0,2.0,3.0,3.0,3.0,2.0
91647289,3.75,2.3333333333333335,3.0,3.3333333333333335,2.5,2.8,1.7142857142857142,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,5.0,2.0,6.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0
91645216,4.5,2.0,4.0,4.0,3.5,3.2,4.142857142857143,2.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,1.0,8.0,2.0,17.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0
91626484,5.0,1.0,2.0,4.333333333333333,4.0,3.0,3.857142857142857,2.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,1.0,7.0,1.0,17.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0
91612434,3.75,1.0,4.0,4.333333333333333,4.5,3.0,2.4285714285714284,2.0,1.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,1.0,7.0,3.0,10.0,5.0,2.0,4.0,2.0,2.0,1.0,1.0
91612419,5.0,1.3333333333333333,5.0,4.333333333333333,4.0,2.8,3.7142857142857144,2.0,2.3333333333333335,3.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,8.0,3.0,10.0,5.0,4.0,2.0,4.0,4.0,5.0,2.0
91611264,5.0,4.0,2.0,2.0,3.5,3.0,3.5714285714285716,1.0,5.0,4.0,3.0,1.0,1.0,2.0,1.0,6.0,1.0,7.0,3.0,6.0,5.0,4.0,1.0,4.0,4.0,5.0,2.0
91609886,5.0,3.3333333333333335,3.0,3.3333333333333335,4.5,3.2,4.142857142857143,2.0,3.6666666666666665,3.0,4.0,4.0,2.0,5.0,4.0,6.0,2.0,7.0,2.0,2.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0
91608243,5.0,2.6666666666666665,3.0,3.6666666666666665,3.5,3.6,4.428571428571429,1.0,2.6666666666666665,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,7.0,4.0,2.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0
91607514,5.0,2.6666666666666665,3.0,3.6666666666666665,3.0,3.0,2.857142857142857,2.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,6.0,2.0,7.0,4.0,9.0,3.0,2.0,2.0,4.0,4.0,4.0,1.0
91606819,5.0,2.0,2.0,3.0,3.5,3.0,2.7142857142857144,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,7.0,3.0,2.0,5.0,2.0,1.0,2.0,1.0,5.0,3.0
91548709,5.0,2.0,3.0,5.0,4.0,3.0,3.857142857142857,2.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,2.0,1.0,4.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0
91505270,5.0,3.3333333333333335,5.0,4.666666666666667,4.0,2.8,3.7142857142857144,2.0,4.666666666666667,5.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,8.0,4.0,13.0,5.0,3.0,2.0,4.0,4.0,5.0,3.0
91499403,4.25,3.3333333333333335,1.0,4.333333333333333,4.5,3.0,2.5714285714285716,1.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,2.0,2.0,5.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,4.0,3.0
91498382,5.0,2.6666666666666665,4.0,3.0,3.5,3.0,3.142857142857143,2.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,1.0,8.0,4.0,1.0,5.0,3.0,2.0,4.0,4.0,2.0,2.0
91465086,5.0,2.6666666666666665,3.0,4.0,4.0,3.2,2.7142857142857144,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,7.0,2.0,6.0,5.0,2.0,1.0,2.0,2.0,5.0,2.0
91430287,5.0,3.0,3.0,3.6666666666666665,5.0,3.0,3.0,2.0,3.6666666666666665,3.0,3.0,5.0,4.0,5.0,4.0,2.0,1.0,6.0,1.0,1.0,4.0,3.0,1.0,4.0,3.0,5.0,1.0
91426018,5.0,3.3333333333333335,3.0,3.0,3.5,3.2,2.142857142857143,2.0,3.3333333333333335,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,6.0,1.0,10.0,4.0,2.0,1.0,1.0,2.0,4.0,1.0
91421149,5.0,2.6666666666666665,3.0,2.0,3.5,3.0,2.142857142857143,1.0,5.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,1.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0
91417670,5.0,3.6666666666666665,3.0,2.6666666666666665,4.0,3.6,3.4285714285714284,2.0,5.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,2.0,7.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0
91416085,5.0,3.3333333333333335,2.0,2.0,4.5,3.0,2.5714285714285716,1.0,5.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,7.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0
91409938,4.75,4.0,2.0,2.6666666666666665,2.5,2.8,3.0,1.0,4.333333333333333,1.0,5.0,5.0,2.0,3.0,2.0,2.0,2.0,6.0,1.0,1.0,4.0,3.0,1.0,4.0,4.0,3.0,2.0
91409740,4.5,2.3333333333333335,3.0,3.6666666666666665,3.0,3.2,3.142857142857143,2.0,5.0,1.0,3.0,4.0,3.0,3.0,5.0,2.0,2.0,7.0,2.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0
91409718,4.25,1.6666666666666667,3.0,4.0,3.0,3.2,3.7142857142857144,2.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,6.0,1.0,13.0,5.0,4.0,3.0,5.0,4.0,3.0,2.0
91379180,4.25,3.0,3.0,3.0,3.0,3.0,1.8571428571428572,2.0,5.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,1.0,7.0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0
